org_id,icnptso_code,icnptso_code_probability,icnptso_code_source
GB-COH-08938725,C12,0.987,ml_model
GB-COH-08938742,A21,1.0,ml_model
GB-COH-08938933,H10,0.287,ml_model
GB-COH-08938961,G11,0.384,ml_model
GB-COH-08940312,F20,0.992,ml_model
GB-COH-08940316,B31,1.0,ml_model
GB-COH-08940335,D19,0.961,ml_model
GB-COH-08940343,F20,0.659,ml_model
GB-COH-08940356,F20,0.814,ml_model
GB-COH-08940358,A11,0.999,ml_model
GB-COH-08940360,F30,0.763,ml_model
GB-COH-08940388,F20,0.557,ml_model
GB-COH-08940475,A11,1.0,ml_model
GB-COH-08940490,A11,1.0,ml_model
GB-COH-08943453,C12,0.999,ml_model
GB-COH-08943464,F20,1.0,ml_model
GB-COH-08943469,F20,0.946,ml_model
GB-COH-08943486,H10,0.473,ml_model
GB-COH-08943489,D13,0.883,ml_model
GB-COH-08943494,F20,0.888,ml_model
GB-COH-08943588,A11,1.0,ml_model
GB-COH-08943720,C12,0.88,ml_model
GB-COH-08943773,F20,0.93,ml_model
GB-COH-08945477,A11,1.0,ml_model
GB-COH-08945487,D13,1.0,ml_model
GB-COH-08945499,D14,0.898,ml_model
GB-COH-08945500,G14,0.492,ml_model
GB-COH-08945512,G12,0.999,ml_model
GB-COH-08945551,B31,0.285,ml_model
GB-COH-08945561,F20,0.931,ml_model
GB-COH-08945585,B31,0.425,ml_model
GB-COH-08945626,A11,0.86,ml_model
GB-COH-08945656,F20,0.997,ml_model
GB-COH-08945657,D20,0.431,ml_model
GB-COH-08945662,D30,0.214,ml_model
GB-COH-08945685,H90,0.986,ml_model
GB-COH-08945812,B12,0.583,ml_model
GB-COH-08948536,F20,0.482,ml_model
GB-COH-08948564,D13,1.0,ml_model
GB-COH-08948567,D20,0.926,ml_model
GB-COH-08948583,F20,0.592,ml_model
GB-COH-08948588,G14,0.826,ml_model
GB-COH-08948595,C12,0.638,ml_model
GB-COH-08948627,H10,0.97,ml_model
GB-COH-08948642,B31,0.671,ml_model
GB-COH-08948668,C12,0.424,ml_model
GB-COH-08948692,H90,0.941,ml_model
GB-COH-08948745,B31,0.99,ml_model
GB-COH-08953116,A11,1.0,ml_model
GB-COH-08953156,B31,1.0,ml_model
GB-COH-08953170,A11,1.0,ml_model
GB-COH-08953179,F20,0.736,ml_model
GB-COH-08953191,F20,0.974,ml_model
GB-COH-08953194,A11,0.75,ml_model
GB-COH-08953195,D19,0.988,ml_model
GB-COH-08953196,F20,1.0,ml_model
GB-COH-08953210,F20,0.962,ml_model
GB-COH-08953212,D11,0.679,ml_model
GB-COH-08953216,A11,0.723,ml_model
GB-COH-08953217,A11,0.999,ml_model
GB-COH-08953219,C13,0.387,ml_model
GB-COH-08953220,F20,1.0,ml_model
GB-COH-08953226,J20,0.437,ml_model
GB-COH-08953227,D13,0.392,ml_model
GB-COH-08953230,A12,0.934,ml_model
GB-COH-08953240,B31,0.891,ml_model
GB-COH-08953243,F20,0.671,ml_model
GB-COH-08953260,A11,1.0,ml_model
GB-COH-08953273,D14,0.691,ml_model
GB-COH-08953290,C12,0.999,ml_model
GB-COH-08953366,H10,0.813,ml_model
GB-COH-08953368,F20,0.943,ml_model
GB-COH-08953440,F20,0.985,ml_model
GB-COH-08956077,D19,0.727,ml_model
GB-COH-08956115,F20,1.0,ml_model
GB-COH-08956147,F20,0.998,ml_model
GB-COH-08956149,F20,0.854,ml_model
GB-COH-08956155,H90,0.866,ml_model
GB-COH-08956156,F20,1.0,ml_model
GB-COH-08956158,H10,0.817,ml_model
GB-COH-08956341,F20,0.475,ml_model
GB-COH-08958473,A11,0.671,ml_model
GB-COH-08958480,A11,1.0,ml_model
GB-COH-08958491,G12,0.849,ml_model
GB-COH-08958527,F20,0.969,ml_model
GB-COH-08958539,F20,0.996,ml_model
GB-COH-08958555,H10,0.959,ml_model
GB-COH-08958578,B31,1.0,ml_model
GB-COH-08958611,H10,0.476,ml_model
GB-COH-08958614,B21,0.89,ml_model
GB-COH-08958616,C12,0.932,ml_model
GB-COH-08958823,F20,0.838,ml_model
GB-COH-08958975,C12,1.0,ml_model
GB-COH-08961291,D90,0.315,ml_model
GB-COH-08961325,A90,0.312,ml_model
GB-COH-08961370,C12,0.996,ml_model
GB-COH-08961399,D19,0.353,ml_model
GB-COH-08961412,H10,0.84,ml_model
GB-COH-08961441,G10,0.409,ml_model
GB-COH-08961515,D20,0.991,ml_model
GB-COH-08963595,D13,0.999,ml_model
GB-COH-08963615,D11,0.982,ml_model
GB-COH-08963625,F20,0.998,ml_model
GB-COH-08963632,A12,0.994,ml_model
GB-COH-08963634,F20,0.912,ml_model
GB-COH-08963636,D90,0.237,ml_model
GB-COH-08963687,A10,0.781,ml_model
GB-COH-08963693,B31,0.668,ml_model
GB-COH-08963781,F20,0.991,ml_model
GB-COH-08963801,D13,1.0,ml_model
GB-COH-08966077,C12,0.512,ml_model
GB-COH-08966088,F20,0.893,ml_model
GB-COH-08966105,A11,0.404,ml_model
GB-COH-08966116,A11,0.711,ml_model
GB-COH-08966120,D13,1.0,ml_model
GB-COH-08966126,F20,1.0,ml_model
GB-COH-08966145,F20,0.454,ml_model
GB-COH-08966152,B31,0.688,ml_model
GB-COH-08966298,D13,0.816,ml_model
GB-COH-08966303,A21,0.885,ml_model
GB-COH-08966325,B20,0.218,ml_model
GB-COH-08966341,F20,0.916,ml_model
GB-COH-08966417,H10,0.303,ml_model
GB-COH-08968617,D11,0.844,ml_model
GB-COH-08968717,G12,0.981,ml_model
GB-COH-08968848,F30,0.968,ml_model
GB-COH-08968965,B31,0.847,ml_model
GB-COH-08968973,E22,0.545,ml_model
GB-COH-08969132,D30,0.375,ml_model
GB-COH-08971499,A21,0.998,ml_model
GB-COH-08971503,A11,1.0,ml_model
GB-COH-08971522,D11,0.998,ml_model
GB-COH-08971534,A90,0.272,ml_model
GB-COH-08971551,B31,0.929,ml_model
GB-COH-08971553,B31,1.0,ml_model
GB-COH-08971560,H10,0.289,ml_model
GB-COH-08971574,D20,0.94,ml_model
GB-COH-08971610,H10,0.824,ml_model
GB-COH-08971619,A30,0.999,ml_model
GB-COH-08971684,B31,0.96,ml_model
GB-COH-08974375,A11,1.0,ml_model
GB-COH-08974376,G14,0.46,ml_model
GB-COH-08974378,F20,0.901,ml_model
GB-COH-08974379,D30,0.62,ml_model
GB-COH-08974390,B11,0.581,ml_model
GB-COH-08974509,A21,0.983,ml_model
GB-COH-08977218,A11,0.963,ml_model
GB-COH-08977298,D12,0.548,ml_model
GB-COH-08977303,B31,0.927,ml_model
GB-COH-08979805,F20,0.978,ml_model
GB-COH-08980044,F20,0.937,ml_model
GB-COH-08980060,F20,0.69,ml_model
GB-COH-08980062,A21,1.0,ml_model
GB-COH-08980065,B31,0.754,ml_model
GB-COH-08980077,F20,0.999,ml_model
GB-COH-08980130,F20,0.984,ml_model
GB-COH-08980142,C12,0.719,ml_model
GB-COH-08980163,F20,0.999,ml_model
GB-COH-08980193,H10,0.825,ml_model
GB-COH-08980263,D19,0.479,ml_model
GB-COH-08983264,C12,0.999,ml_model
GB-COH-08986216,B31,0.598,ml_model
GB-COH-08986230,B31,0.89,ml_model
GB-COH-08986232,A21,0.995,ml_model
GB-COH-08986239,A11,0.651,ml_model
GB-COH-08986258,A21,0.279,ml_model
GB-COH-08986262,E90,0.343,ml_model
GB-COH-08986268,A21,0.996,ml_model
GB-COH-08986290,A12,0.99,ml_model
GB-COH-08986384,B31,0.732,ml_model
GB-COH-08986490,D19,0.616,ml_model
GB-COH-08988777,F20,0.472,ml_model
GB-COH-08988791,A11,1.0,ml_model
GB-COH-08988812,A90,0.276,ml_model
GB-COH-08988824,F20,0.998,ml_model
GB-COH-08988836,A21,0.597,ml_model
GB-COH-08988876,D31,0.997,ml_model
GB-COH-08988883,B10,0.318,ml_model
GB-COH-08988937,G30,0.704,ml_model
GB-COH-08989014,B31,0.985,ml_model
GB-COH-08989053,D30,0.325,ml_model
GB-COH-08989089,A90,0.25,ml_model
GB-COH-08991429,B13,0.937,ml_model
GB-COH-08991433,F20,0.579,ml_model
GB-COH-08991469,F40,0.624,ml_model
GB-COH-08991507,B20,0.275,ml_model
GB-COH-08991519,D13,1.0,ml_model
GB-COH-08991530,H90,0.683,ml_model
GB-COH-08993328,B31,0.613,ml_model
GB-COH-08993351,F20,0.997,ml_model
GB-COH-08993363,F20,0.502,ml_model
GB-COH-08993364,A11,0.999,ml_model
GB-COH-08993385,E90,0.435,ml_model
GB-COH-08993416,F20,0.996,ml_model
GB-COH-08993475,B32,0.704,ml_model
GB-COH-08996508,F30,0.761,ml_model
GB-COH-08996515,D90,0.528,ml_model
GB-COH-08996571,F20,0.822,ml_model
GB-COH-08998567,A11,0.509,ml_model
GB-COH-08998579,D13,1.0,ml_model
GB-COH-08998605,G13,0.524,ml_model
GB-COH-08998617,A11,0.913,ml_model
GB-COH-08998627,C12,0.628,ml_model
GB-COH-09000293,B90,0.544,ml_model
GB-COH-09000494,G14,0.473,ml_model
GB-COH-09000507,A21,0.781,ml_model
GB-COH-09000508,D13,0.99,ml_model
GB-COH-09000517,F20,0.999,ml_model
GB-COH-09000543,A11,1.0,ml_model
GB-COH-09000584,D13,0.673,ml_model
GB-COH-09002552,F20,0.999,ml_model
GB-COH-09002627,E90,0.764,ml_model
GB-COH-09002650,F20,0.933,ml_model
GB-COH-09002674,B32,0.787,ml_model
GB-COH-09002684,F20,0.818,ml_model
GB-COH-09002730,D11,0.659,ml_model
GB-COH-09002756,F20,0.547,ml_model
GB-COH-09002781,C12,1.0,ml_model
GB-COH-09002914,G30,0.916,ml_model
GB-COH-09005830,F20,1.0,ml_model
GB-COH-09005835,F20,0.78,ml_model
GB-COH-09005872,B31,0.61,ml_model
GB-COH-09005877,B31,0.988,ml_model
GB-COH-09005889,G12,1.0,ml_model
GB-COH-09005917,F20,0.491,ml_model
GB-COH-09005933,C12,0.595,ml_model
GB-COH-09005999,B31,0.971,ml_model
GB-COH-09010315,F20,0.988,ml_model
GB-COH-09010316,D13,0.309,ml_model
GB-COH-09010324,F20,0.838,ml_model
GB-COH-09010350,F20,0.914,ml_model
GB-COH-09010368,B13,0.918,ml_model
GB-COH-09010385,A11,1.0,ml_model
GB-COH-09010485,F20,0.734,ml_model
GB-COH-09010489,F30,0.363,ml_model
GB-COH-09010508,F20,0.476,ml_model
GB-COH-09010544,D13,0.971,ml_model
GB-COH-09010574,D13,0.734,ml_model
GB-COH-09012720,B31,0.533,ml_model
GB-COH-09015062,A11,0.984,ml_model
GB-COH-09015067,E90,0.942,ml_model
GB-COH-09015151,G13,0.825,ml_model
GB-COH-09015165,F20,0.991,ml_model
GB-COH-09015233,F30,0.737,ml_model
GB-COH-09015261,G13,0.531,ml_model
GB-COH-09015264,D13,0.532,ml_model
GB-COH-09015266,F20,1.0,ml_model
GB-COH-09015287,B31,0.807,ml_model
GB-COH-09015305,B31,0.937,ml_model
GB-COH-09016845,B20,0.551,ml_model
GB-COH-09016851,H90,0.995,ml_model
GB-COH-09017084,D13,0.691,ml_model
GB-COH-09017451,A30,0.949,ml_model
GB-COH-09017466,F20,1.0,ml_model
GB-COH-09017477,A21,0.932,ml_model
GB-COH-09017486,E90,0.622,ml_model
GB-COH-09017490,G13,0.501,ml_model
GB-COH-09017615,D30,0.483,ml_model
GB-COH-09017637,F20,0.997,ml_model
GB-COH-09017743,F20,0.55,ml_model
GB-COH-09019455,A11,0.413,ml_model
GB-COH-09019458,D13,0.687,ml_model
GB-COH-09019463,D11,0.405,ml_model
GB-COH-09019501,D90,0.252,ml_model
GB-COH-09019515,A21,1.0,ml_model
GB-COH-09019516,F20,0.855,ml_model
GB-COH-09021404,B31,0.998,ml_model
GB-COH-09021407,F20,1.0,ml_model
GB-COH-09021439,B10,0.458,ml_model
GB-COH-09021446,A11,1.0,ml_model
GB-COH-09021505,C12,0.999,ml_model
GB-COH-09021517,D31,1.0,ml_model
GB-COH-09021531,G14,0.684,ml_model
GB-COH-09021540,F20,0.877,ml_model
GB-COH-09021541,F20,0.334,ml_model
GB-COH-09021545,H10,0.267,ml_model
GB-COH-09021556,F20,0.77,ml_model
GB-COH-09021589,D11,0.688,ml_model
GB-COH-09021674,H10,0.991,ml_model
GB-COH-09021744,G14,0.601,ml_model
GB-COH-09021877,D13,1.0,ml_model
GB-COH-09022037,A21,0.999,ml_model
GB-COH-09023202,D13,0.311,ml_model
GB-COH-09023206,F20,0.963,ml_model
GB-COH-09023647,G11,0.569,ml_model
GB-COH-09023675,F20,0.975,ml_model
GB-COH-09023681,D13,1.0,ml_model
GB-COH-09023692,F20,0.606,ml_model
GB-COH-09023694,A21,0.612,ml_model
GB-COH-09023695,H10,0.515,ml_model
GB-COH-09026070,C11,0.981,ml_model
GB-COH-09026354,C32,0.4,ml_model
GB-COH-09028602,A11,1.0,ml_model
GB-COH-09028671,H10,0.763,ml_model
GB-COH-09028712,C12,0.999,ml_model
GB-COH-09028728,A11,0.994,ml_model
GB-COH-09028760,F20,0.351,ml_model
GB-COH-09028800,C12,0.923,ml_model
GB-COH-09028862,F20,0.999,ml_model
GB-COH-09028899,C12,1.0,ml_model
GB-COH-09030826,D13,0.49,ml_model
GB-COH-09030827,A11,1.0,ml_model
GB-COH-09030841,F20,0.655,ml_model
GB-COH-09030842,D11,0.853,ml_model
GB-COH-09030847,A11,0.962,ml_model
GB-COH-09030924,D30,0.33,ml_model
GB-COH-09030939,F20,0.564,ml_model
GB-COH-09030949,F20,0.442,ml_model
GB-COH-09030976,D31,0.997,ml_model
GB-COH-09031004,A11,0.915,ml_model
GB-COH-09031070,B31,0.996,ml_model
GB-COH-09031155,D13,0.998,ml_model
GB-COH-09033027,B31,0.967,ml_model
GB-COH-09033059,F20,1.0,ml_model
GB-COH-09033060,H10,0.691,ml_model
GB-COH-09033067,F20,0.997,ml_model
GB-COH-09033073,F20,0.36,ml_model
GB-COH-09033088,B31,0.995,ml_model
GB-COH-09033094,A30,0.919,ml_model
GB-COH-09033097,B31,0.999,ml_model
GB-COH-09033134,B31,0.968,ml_model
GB-COH-09033141,D30,0.302,ml_model
GB-COH-09033143,F20,0.928,ml_model
GB-COH-09033327,F20,0.397,ml_model
GB-COH-09035694,F20,1.0,ml_model
GB-COH-09035707,A12,0.347,ml_model
GB-COH-09035741,D13,0.429,ml_model
GB-COH-09035767,F20,0.967,ml_model
GB-COH-09038027,D12,0.272,ml_model
GB-COH-09038050,A90,0.929,ml_model
GB-COH-09038091,F20,0.396,ml_model
GB-COH-09038092,A90,0.247,ml_model
GB-COH-09038099,F20,0.994,ml_model
GB-COH-09038135,G16,0.941,ml_model
GB-COH-09038148,C11,0.997,ml_model
GB-COH-09038150,H10,0.327,ml_model
GB-COH-09038174,F20,0.729,ml_model
GB-COH-09038177,D13,0.919,ml_model
GB-COH-09038183,D90,0.462,ml_model
GB-COH-09038195,B31,0.403,ml_model
GB-COH-09038285,B21,0.369,ml_model
GB-COH-09038321,C12,0.242,ml_model
GB-COH-09038336,F20,0.519,ml_model
GB-COH-09038340,D13,0.349,ml_model
GB-COH-09038372,D19,0.446,ml_model
GB-COH-09038423,F20,0.486,ml_model
GB-COH-09040100,F20,1.0,ml_model
GB-COH-09040126,A11,1.0,ml_model
GB-COH-09040127,F20,0.639,ml_model
GB-COH-09040129,F20,0.971,ml_model
GB-COH-09040137,F20,0.716,ml_model
GB-COH-09040141,C12,0.72,ml_model
GB-COH-09040144,A90,0.231,ml_model
GB-COH-09040145,D12,0.77,ml_model
GB-COH-09040147,H10,0.465,ml_model
GB-COH-09040148,D14,0.668,ml_model
GB-COH-09040150,F20,0.994,ml_model
GB-COH-09040169,H10,0.629,ml_model
GB-COH-09040171,B31,0.975,ml_model
GB-COH-09040173,D11,0.509,ml_model
GB-COH-09040185,H90,0.996,ml_model
GB-COH-09040186,D11,0.938,ml_model
GB-COH-09040188,F40,0.76,ml_model
GB-COH-09040190,F20,0.999,ml_model
GB-COH-09040191,A11,0.944,ml_model
GB-COH-09040196,F20,0.473,ml_model
GB-COH-09040201,L50,0.524,ml_model
GB-COH-09040230,B31,0.996,ml_model
GB-COH-09040249,D19,0.959,ml_model
GB-COH-09040276,F20,0.983,ml_model
GB-COH-09040279,F20,0.984,ml_model
GB-COH-09042553,A11,0.396,ml_model
GB-COH-09042558,D11,0.968,ml_model
GB-COH-09042562,F20,0.571,ml_model
GB-COH-09042565,B31,0.757,ml_model
GB-COH-09042574,B31,0.999,ml_model
GB-COH-09042702,F20,1.0,ml_model
GB-COH-09042703,D11,0.542,ml_model
GB-COH-09044313,F20,0.471,ml_model
GB-COH-09044336,L50,1.0,ml_model
GB-COH-09044356,C12,0.996,ml_model
GB-COH-09044364,H90,0.963,ml_model
GB-COH-09044413,A11,1.0,ml_model
GB-COH-09044434,F20,0.997,ml_model
GB-COH-09044447,I10,0.986,ml_model
GB-COH-09044456,D11,0.961,ml_model
GB-COH-09044463,D11,0.935,ml_model
GB-COH-09044668,D11,0.847,ml_model
GB-COH-09044983,A90,0.364,ml_model
GB-COH-09046892,B31,1.0,ml_model
GB-COH-09048690,B31,0.993,ml_model
GB-COH-09048695,A21,0.966,ml_model
GB-COH-09048697,D13,1.0,ml_model
GB-COH-09048699,A21,0.916,ml_model
GB-COH-09048725,D11,0.757,ml_model
GB-COH-09048739,A11,1.0,ml_model
GB-COH-09048780,J20,0.495,ml_model
GB-COH-09048823,D19,0.863,ml_model
GB-COH-09048859,B20,0.39,ml_model
GB-COH-09048951,G30,0.949,ml_model
GB-COH-09050992,D13,0.717,ml_model
GB-COH-09051037,D13,0.955,ml_model
GB-COH-09051053,D13,0.594,ml_model
GB-COH-09051110,B31,0.983,ml_model
GB-COH-09053135,D13,0.948,ml_model
GB-COH-09053146,D13,1.0,ml_model
GB-COH-09053153,A90,0.218,ml_model
GB-COH-09053194,D19,0.988,ml_model
GB-COH-09053203,H10,0.298,ml_model
GB-COH-09053215,D30,0.283,ml_model
GB-COH-09053234,D19,0.896,ml_model
GB-COH-09053285,G12,0.842,ml_model
GB-COH-09055624,F30,1.0,ml_model
GB-COH-09055625,A11,1.0,ml_model
GB-COH-09055662,H10,0.436,ml_model
GB-COH-09055679,D13,0.993,ml_model
GB-COH-09055716,B21,0.879,ml_model
GB-COH-09055751,B20,0.199,ml_model
GB-COH-09055753,F20,0.467,ml_model
GB-COH-09060385,A11,1.0,ml_model
GB-COH-09060397,H10,0.352,ml_model
GB-COH-09060412,F20,0.961,ml_model
GB-COH-09060419,B31,0.975,ml_model
GB-COH-09060420,D30,0.861,ml_model
GB-COH-09060430,F20,1.0,ml_model
GB-COH-09060435,F20,0.964,ml_model
GB-COH-09060440,C12,0.631,ml_model
GB-COH-09060449,B31,0.986,ml_model
GB-COH-09060459,C12,0.986,ml_model
GB-COH-09060478,A11,1.0,ml_model
GB-COH-09060491,H10,0.557,ml_model
GB-COH-09060566,D11,0.429,ml_model
GB-COH-09060586,I90,0.957,ml_model
GB-COH-09062201,D13,0.994,ml_model
GB-COH-09062253,F20,0.974,ml_model
GB-COH-09062434,F20,0.576,ml_model
GB-COH-09062455,H10,0.971,ml_model
GB-COH-09062456,B31,0.936,ml_model
GB-COH-09062457,B31,0.23,ml_model
GB-COH-09062462,B31,0.649,ml_model
GB-COH-09062505,D13,0.691,ml_model
GB-COH-09064435,G12,0.549,ml_model
GB-COH-09064461,F20,0.689,ml_model
GB-COH-09064507,D19,0.452,ml_model
GB-COH-09064540,D19,0.884,ml_model
GB-COH-09068784,C11,0.869,ml_model
GB-COH-09069065,A11,1.0,ml_model
GB-COH-09069075,F20,0.902,ml_model
GB-COH-09069107,D90,0.313,ml_model
GB-COH-09069124,F20,0.954,ml_model
GB-COH-09069137,D13,0.883,ml_model
GB-COH-09069173,B31,0.981,ml_model
GB-COH-09069225,A11,1.0,ml_model
GB-COH-09069227,B31,0.222,ml_model
GB-COH-09069248,F20,0.983,ml_model
GB-COH-09069253,D19,0.999,ml_model
GB-COH-09069267,F20,0.989,ml_model
GB-COH-09069407,F20,0.998,ml_model
GB-COH-09071207,B31,0.674,ml_model
GB-COH-09071225,C31,0.807,ml_model
GB-COH-09071251,F20,0.961,ml_model
GB-COH-09071318,D13,0.429,ml_model
GB-COH-09071336,F20,0.997,ml_model
GB-COH-09073291,A12,0.956,ml_model
GB-COH-09073311,I90,0.893,ml_model
GB-COH-09073379,D31,0.983,ml_model
GB-COH-09073392,H10,0.728,ml_model
GB-COH-09073394,C12,1.0,ml_model
GB-COH-09073396,B31,0.413,ml_model
GB-COH-09073404,B10,0.794,ml_model
GB-COH-09073406,F20,0.992,ml_model
GB-COH-09073439,F20,0.97,ml_model
GB-COH-09073447,F20,0.996,ml_model
GB-COH-09073454,D11,0.367,ml_model
GB-COH-09073457,F20,0.875,ml_model
GB-COH-09073466,D13,0.642,ml_model
GB-COH-09073496,G12,0.876,ml_model
GB-COH-09073506,F20,0.613,ml_model
GB-COH-09075202,D12,0.994,ml_model
GB-COH-09075212,D13,0.992,ml_model
GB-COH-09075235,A11,0.369,ml_model
GB-COH-09075237,B20,0.475,ml_model
GB-COH-09075351,F20,0.999,ml_model
GB-COH-09075408,E21,0.681,ml_model
GB-COH-09075485,F20,0.85,ml_model
GB-COH-09075613,C11,0.787,ml_model
GB-COH-09075620,G12,0.998,ml_model
GB-COH-09075662,A90,0.36,ml_model
GB-COH-09075709,A21,0.797,ml_model
GB-COH-09075770,B31,1.0,ml_model
GB-COH-09075791,B31,0.377,ml_model
GB-COH-09075799,F20,0.873,ml_model
GB-COH-09077869,D90,0.699,ml_model
GB-COH-09077897,D13,0.555,ml_model
GB-COH-09077900,B31,0.272,ml_model
GB-COH-09077914,F20,0.835,ml_model
GB-COH-09077915,D13,0.9,ml_model
GB-COH-09077917,F20,0.593,ml_model
GB-COH-09077927,B31,1.0,ml_model
GB-COH-09079770,B20,0.686,ml_model
GB-COH-09079782,F20,0.517,ml_model
GB-COH-09079818,D13,0.715,ml_model
GB-COH-09079823,G14,0.928,ml_model
GB-COH-09079830,B31,0.221,ml_model
GB-COH-09079834,F20,0.848,ml_model
GB-COH-09079845,G11,0.58,ml_model
GB-COH-09079882,B31,0.373,ml_model
GB-COH-09079887,F20,0.854,ml_model
GB-COH-09079888,A90,0.2,ml_model
GB-COH-09079890,F20,1.0,ml_model
GB-COH-09079916,H10,0.444,ml_model
GB-COH-09079956,D13,0.996,ml_model
GB-COH-09080082,H10,0.927,ml_model
GB-COH-09080117,D11,0.985,ml_model
GB-COH-09080150,G12,0.514,ml_model
GB-COH-09080177,F20,0.637,ml_model
GB-COH-09081925,G12,0.614,ml_model
GB-COH-09082114,A21,0.975,ml_model
GB-COH-09082141,B10,0.262,ml_model
GB-COH-09082154,F20,0.99,ml_model
GB-COH-09082155,C12,0.614,ml_model
GB-COH-09082165,D19,0.475,ml_model
GB-COH-09083942,C12,0.987,ml_model
GB-COH-09083971,F20,0.447,ml_model
GB-COH-09083995,D20,0.906,ml_model
GB-COH-09084036,A90,0.176,ml_model
GB-COH-09084056,F20,1.0,ml_model
GB-COH-09084074,F20,0.414,ml_model
GB-COH-09084098,C12,0.979,ml_model
GB-COH-09084113,C12,0.999,ml_model
GB-COH-09085624,F30,0.691,ml_model
GB-COH-09085637,B31,0.989,ml_model
GB-COH-09085650,D13,0.997,ml_model
GB-COH-09085716,F20,0.984,ml_model
GB-COH-09085740,B31,0.963,ml_model
GB-COH-09085816,F20,0.968,ml_model
GB-COH-09089904,C12,0.756,ml_model
GB-COH-09089923,C12,0.716,ml_model
GB-COH-09089925,F20,0.523,ml_model
GB-COH-09089927,A11,1.0,ml_model
GB-COH-09089930,D13,0.425,ml_model
GB-COH-09089935,D13,0.714,ml_model
GB-COH-09089951,F20,0.899,ml_model
GB-COH-09090004,G12,0.979,ml_model
GB-COH-09090104,H10,0.773,ml_model
GB-COH-09091921,D11,0.57,ml_model
GB-COH-09091923,B31,0.916,ml_model
GB-COH-09091931,F20,0.911,ml_model
GB-COH-09091932,A21,0.965,ml_model
GB-COH-09091996,D19,1.0,ml_model
GB-COH-09092007,G12,0.97,ml_model
GB-COH-09092023,C12,1.0,ml_model
GB-COH-09092029,B31,1.0,ml_model
GB-COH-09092121,F30,1.0,ml_model
GB-COH-09092126,H10,0.883,ml_model
GB-COH-09092145,H10,0.206,ml_model
GB-COH-09092148,F20,0.853,ml_model
GB-COH-09092160,B31,1.0,ml_model
GB-COH-09094177,A90,0.318,ml_model
GB-COH-09094221,H10,0.569,ml_model
GB-COH-09094237,B31,0.588,ml_model
GB-COH-09095795,D11,0.94,ml_model
GB-COH-09095831,D13,0.677,ml_model
GB-COH-09095837,C22,0.989,ml_model
GB-COH-09095870,C12,0.931,ml_model
GB-COH-09095874,F20,0.897,ml_model
GB-COH-09095894,D11,0.792,ml_model
GB-COH-09096039,G12,0.736,ml_model
GB-COH-09096048,F20,0.481,ml_model
GB-COH-09096405,D13,0.727,ml_model
GB-COH-09098306,B31,0.995,ml_model
GB-COH-09098334,G14,0.849,ml_model
GB-COH-09098460,B31,0.978,ml_model
GB-COH-09098488,B31,0.998,ml_model
GB-COH-09098625,C12,0.326,ml_model
GB-COH-09098654,B31,0.773,ml_model
GB-COH-09098701,F20,1.0,ml_model
GB-COH-09098736,G14,0.47,ml_model
GB-COH-09100283,D12,0.996,ml_model
GB-COH-09100426,C11,0.823,ml_model
GB-COH-09100442,B13,0.216,ml_model
GB-COH-09100449,A30,0.71,ml_model
GB-COH-09100472,G14,0.959,ml_model
GB-COH-09100476,F20,0.556,ml_model
GB-COH-09100477,F30,1.0,ml_model
GB-COH-09100506,G13,0.597,ml_model
GB-COH-09100517,F20,0.876,ml_model
GB-COH-09101987,B32,0.955,ml_model
GB-COH-09102018,H10,0.581,ml_model
GB-COH-09102024,H10,1.0,ml_model
GB-COH-09102056,A11,0.474,ml_model
GB-COH-09102448,C13,0.202,ml_model
GB-COH-09102905,G13,0.933,ml_model
GB-COH-09104261,G15,0.468,ml_model
GB-COH-09104307,D19,0.739,ml_model
GB-COH-09104324,A11,0.988,ml_model
GB-COH-09104334,F20,1.0,ml_model
GB-COH-09104362,D19,0.88,ml_model
GB-COH-09104944,K10,0.995,ml_model
GB-COH-09106383,A90,0.263,ml_model
GB-COH-09106429,F20,0.729,ml_model
GB-COH-09106504,A21,0.609,ml_model
GB-COH-09108805,A11,0.943,ml_model
GB-COH-09108813,H90,0.815,ml_model
GB-COH-09108823,F20,0.886,ml_model
GB-COH-09108839,D30,0.77,ml_model
GB-COH-09108872,D13,1.0,ml_model
GB-COH-09108883,G11,0.407,ml_model
GB-COH-09108906,B31,0.973,ml_model
GB-COH-09108914,F20,0.908,ml_model
GB-COH-09110764,D13,0.999,ml_model
GB-COH-09110804,G12,0.977,ml_model
GB-COH-09110829,B31,0.393,ml_model
GB-COH-09110831,B11,0.528,ml_model
GB-COH-09110971,G14,0.638,ml_model
GB-COH-09110983,B31,0.73,ml_model
GB-COH-09111044,F20,0.669,ml_model
GB-COH-09111053,D12,0.918,ml_model
GB-COH-09111056,F20,0.748,ml_model
GB-COH-09111091,H10,0.829,ml_model
GB-COH-09111098,D31,1.0,ml_model
GB-COH-09113083,G13,0.937,ml_model
GB-COH-09113085,B31,0.965,ml_model
GB-COH-09113086,D13,1.0,ml_model
GB-COH-09113110,D11,0.993,ml_model
GB-COH-09113123,B20,0.167,ml_model
GB-COH-09113164,D30,0.144,ml_model
GB-COH-09113165,F20,0.45,ml_model
GB-COH-09113168,A21,1.0,ml_model
GB-COH-09113207,D19,0.489,ml_model
GB-COH-09114225,A11,1.0,ml_model
GB-COH-09114798,C12,1.0,ml_model
GB-COH-09114862,B31,0.729,ml_model
GB-COH-09114881,B31,0.724,ml_model
GB-COH-09114883,A90,0.247,ml_model
